ProductID,ProductName,ProductBrand,Gender,Price,NumImages,ID,Description,PrimaryColor
10115333,Archies Love Gifts White 2-Pieces Printed Ceramic Cups Set,Archies,Unisex,1099,5,10115333,Content: 2 pieces cups setPattern: PrintedFinish: MatteMaterial: CeramicFeatures: Dishwasher and Microwave Safe,White
10121065,Flying Machine Men Navy Blue & Brown Slim Fit Checked Casual Shirt,Flying Machine,Men,759,5,10121065,"Navy Blue and Brown checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10115221,Archies Love Gifts White & Black Ceramic Coffee Mug,Archies,Unisex,699,3,10115221,Content: Singe Ceramic CupPattern: PrintedFinish: MatteMaterial: Ceramic,Black
10127205,HERE&NOW Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,HERE&NOW,Men,1299,7,10127205,"Black dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Black
10124587,Flying Machine Men Blue Michael Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,879,7,10124587,"Blue light wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10108285,fancy mart Yellow & Green Artificial Flowers and Plants In Wood Square Pot,fancy mart,Unisex,478,3,10108285,"Set content: 1 Artificial Flowers and Plants In Wood Square PotColour: Yellow & GreenPattern: solidMaterial: Fabric, Wood, plasticColour: BrownPattern: Textured Shape: Frustum Material: Plastic",Green
10108697,BuckleUp Women Red Solid Heels,BuckleUp,Women,1363,5,10108697,"A pair of red open toe heels, has regular styling, ankle loop detailSynthetic upperCushioned footbedTextured and patterned outsole, has a stiletto heelWarranty: 1 monthWarranty provided by brand/manufacturer",Red
10110737,Roadster Men Grey & Black Pure Cotton Colourblocked Hooded Sweatshirt,Roadster,Men,1299,5,10110737,"Grey and black colourblocked sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",Black
10108639,IMYOUNG Men Yellow Slim Fit Solid Casual Shirt,IMYOUNG,Men,1299,5,10108639,"Yellow solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Yellow
10117065,FAUSTO Men White Slip-On Sneakers,FAUSTO,Men,719,6,10117065,"A pair of round-toe white slip-on sneakers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole",White
10115283,Archies Love Gifts White & Pink Printed Ceramic Cup,Archies,Unisex,699,3,10115283,Pattern: PrintedFinish: MatteMaterial: Ceramic,White
10124865,Mochi Men Brown Leather Sandals,Mochi,Men,2290,5,10124865,A pair of brown comfort sandalsLeather upper with slip-on closureCushioned footbedPatterned tpr outsoleWarranty: 1 monthWarranty provided by brand/manufacturer,Brown
10121123,Flying Machine Men Red & White Slim Fit Striped Casual Shirt,Flying Machine,Men,934,5,10121123,"Red and white striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Red
10129009,GIORDANO Women Black Solid Sandals,GIORDANO,Women,1226,5,10129009,"A pair of black pointed toe sandals, has regular styling, closed back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a stiletto heelWarranty: 1 yearWarranty provided by brand/manufacturer",Black
10124623,Flying Machine Men Blue Micheal Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1099,7,10124623,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10129611,Mast & Harbour Women Peach-Coloured & Navy Blue Striped Round Neck T-shirt,Mast & Harbour,Women,999,5,10129611,"Peach-coloured and navy blue striped T-shirt, has a round neck, and short sleeves",Blue
10111367,HEATWAVE Women Black Sneakers,HEATWAVE,Women,1599,5,10111367,"A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Black
10131815,Lavie Women Brown & Red Woven Design T-Strap Flats,Lavie,Women,869,8,10131815,"A pair of brown, red, and mint green open-toed flats, has regular styling, buckle detailSynthetic woven design upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Red
10128879,GAP Men's Logo Hoodie Sweatshirt,GAP,Men,2499,5,10128879,"Because there's nothing you can't do in Gap.Supersoft fleeceLong sleeves with banded cuffs, hemHood with fleece liningLogo at chestKangaroo pockets at front",others
10127543,Peter England Casuals Men Blue Slim Fit Solid Casual Shirt,Peter England Casuals,Men,685,5,10127543,"Blue solid casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",Blue
10132025,LOCOMOTIVE Men Rust Orange Slim Fit Solid Casual Shirt,LOCOMOTIVE,Men,1299,5,10132025,"Rust orange solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 flap pocket",Orange
10135511,Priyaasi Gold-Plated Kundan Studded Floral Jhumkas,Priyaasi,Women,343,4,10135511,"Floral shaped jhumkas, and has kundan and artificial beadsPlating: Gold-platedClosure: Post and back",Gold
10131839,Lavie Women Black & Gold-Toned Colourblocked T-Strap Flats,Lavie,Women,1999,7,10131839,"A pair of black and gold-toned open-toed flats, has regular styling, no backstrap detailSynthetic colourblocked upper with cut-out detailCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Black
10106321,HRX by Hrithik Roshan Women Black Self Design Rapid Dry Seamless Yoga Tights,HRX by Hrithik Roshan,Women,1299,5,10106321,"The HRX Women's Yoga Tights are designed to stay in place no matter what asana you're in. Constructed with stretchable, lightweight fabric and seamless technology, you'll never have to worry about your skin chafing while you workout.FeaturesSeamless construction prevent chafing. Stretchable jacquard fabric allows easy 360 degree movement.Engineered with Rapid Dry technologyColour: Jet Black MelangeFit: Regular FitKnit Tights",Black
10134709,Indian Terrain Boys Pink & Navy Blue Printed Round Neck T-shirt,Indian Terrain,Boys,404,4,10134709,"Pink and Navy Blue printed T-shirt, has a round neck, short sleeves, and 1 pockets",Blue
10124627,Flying Machine Men Blue Micheal Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1999,7,10124627,"Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10106581,Chumbak Women Teal Graphic Backpack,Chumbak,Women,1497,4,10106581,Teal backpackNon-Padded haul loop1 main compartment with zip closureNon-Padded backZip PocketPadded shoulder strap: Non-PaddedWater-resistance: No,others
10132133,Home Sparkle Red & Brown MDF Basic Wall Shelf,Home Sparkle,Unisex,897,5,10132133,Set content: 1 Wall ShelveColour: Red and brownMaterial: MDF,Red
10125235,KARATCART Green Gold-Plated Stone-Studded Beaded Enamelled Crescent Shaped Chandbalis,KARATCART,Women,513,4,10125235,"Green crescent shaped chandbalis, gold-plated, and has artificial stones and beadsSecured with a post and backWarranty: 1 month against manufacturing defects",Green
10127987,Tokyo Talkies Women Blue & Black Checked Shirt Dress,Tokyo Talkies,Women,899,5,10127987,"Blue and black checked woven shirt dress, has a shirt collar, three-quarter sleeves, button closure, and asymmetric hemComes with a fabric belt",Blue
10135989,Indian Terrain Boys Grey Self Design Regular Fit Trousers,Indian Terrain,Boys,674,4,10135989,"Grey self-design mid-rise trousers, button closure, and 4 pockets",Grey
10129623,FAUSTO Women Red Slip-On Sneakers,FAUSTO,Women,719,6,10129623,"A pair of round-toe red slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsole",Red
10135081,Indian Terrain Boys Navy Blue Solid Insulator Quilted Jacket,Indian Terrain,Boys,1999,4,10135081,"Navy Blue solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem",Blue
10135085,Indian Terrain Boys White Printed Round Neck T-shirt,Indian Terrain,Boys,449,5,10135085,"White printed T-shirt, has a round neck, and long sleeves",White
1010627,Harpa Grey Top,Harpa,Women,689,5,1010627,"Grey top, has a V-neck with embellishments, sleeveless, high-low hemline",Grey
10111025,Truffle Collection Women Black Solid Open Toe Flats,Truffle Collection,Women,1159,5,10111025,"A pair of black & silver-toned open-toed flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole",Black
10134867,Indian Terrain Boys Blue Striped Round Neck T-shirt,Indian Terrain,Boys,359,4,10134867,"Blue striped T-shirt, has a round neck, and short sleeves",Blue
10121085,Flying Machine Men Blue Michael Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1159,7,10121085,"Blue dark wash 5-pocket mid-rise jeans, clean look with heavy fade, has a button and zip closure, waistband with belt loops",Blue
10126783,Calvin Klein Unisex Red Solid Cabin Trolley Bag,Calvin Klein,Unisex,11220,6,10126783,"Red solid cabin trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer",Red
10133399,GIORDANO Blue Textured Shoulder Bag,GIORDANO,Women,1396,5,10133399,"Blue textured shoulder bag, has a zip closure1 main compartments, 1 external and 5 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strapWarranty: 1 yearWarranty provided by brand/manufacturer",Blue
10127793,GIORDANO Men Grey Sneakers,GIORDANO,Men,3243,5,10127793,"A pair of round-toe grey sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 yearWarranty provided by brand/manufacturer",Grey
10135485,Priyaasi Gold-Plated Kundan-Studded Handcrafted Oval Drop Earrings,Priyaasi,Women,432,4,10135485,"Gold-Toned Handcrafted oval drop earrings, gold-plated, and has kundan stones and artificial beadsSecured with a post and back closure",Gold
10121145,Flying Machine Men Off-White & Blue Printed Round Neck T-shirt,Flying Machine,Men,359,5,10121145,"Off-white and blue printed T-shirt, has a round neck, short sleeves",Blue
10135975,Indian Terrain Boys Rust Brown Regular Fit Solid Corduroy Trousers,Indian Terrain,Boys,719,4,10135975,"Rust brown solid mid-rise trousers, button closure, and 4 pockets",Brown
10115293,Archies Love Gifts Black & Red Ceramic Coffee Mug,Archies,Unisex,699,3,10115293,Content: Singe Ceramic mugPattern: PrintedFinish: MatteMaterial: Ceramic,Red
10121853,ADORENITE Women White Slogan Detail Half Sleeves Cotton Sleep Shirts,ADORENITE,Women,899,5,10121853,"White printed Sleep Shirts, has round neck, short sleeves",White
10128959,Minions by Kook N Keech Women Yellow Solid Hooded Sweatshirt,Minions by Kook N Keech,Women,539,5,10128959,"Yellow solid sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",Yellow
10124767,Flying Machine Men Navy Blue Michael Slim Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1999,7,10124767,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10106915,SOLES Women Beige Solid Open Toe Flats,SOLES,Women,990,5,10106915,"A pair of beige open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole",Beige
10106299,HRX by Hrithik Roshan Men Navy Blue Solid Running Regular Fit Round Neck T-shirt,HRX by Hrithik Roshan,Men,499,5,10106299,"Channel your inner marathon runner with the HRX Men's Running T-shirt. Designed with lightweight fabric and sweat wicking technology, this T-shirt is the ideal upgrade for your workout wardrobe.FeaturesRapid Dry technology wicks sweat and dries fast.Anti-Microbial technology keeps odor-causing microbes away.Lightweight fabric makes movement easier.Breathable FabricNeck: Round NeckSleeve Style: RegularSleeve Length: ShortT-shirt Length: Regular Color: Navy MelangeFit: Regular",Blue
10125237,KARATCART Green Gold-Plated Stone-Studded Beaded Chandelier Classic Drop Earrings,KARATCART,Women,470,3,10125237,"Green classic chandelier earrings, gold-plated, and has artificial stones and beadsSecured with a post and backWarranty: 1 month against manufacturing defects",Green
10135111,Indian Terrain Boys White Striped Round Neck T-shirt,Indian Terrain,Boys,359,4,10135111,"White striped T-shirt, has a round neck, and long sleeves",White
10132045,ADIVA Girls Pink Maxi Dress,ADIVA,Girls,749,5,10132045,"Pink solid knitted and woven maxi dress, has a V-neck, sleeveless, an attached lining, and flared hem",Pink
10121017,Flying Machine Men Red & Navy Blue Printed Round Neck T-shirt,Flying Machine,Men,359,5,10121017,"Red and Navy Blue printed T-shirt, has a round neck, and short sleeves",Blue
10106181,HRX by Hrithik Roshan Women Navy Blue & Black Printed Lifestyle Regular Fit T-Shirt,HRX by Hrithik Roshan,Women,314,5,10106181,"HRX Women's Athleisure T-shirt is the perfect base to create a chic gym ensemble. Easy to style and versatile, this T-shirt is a must have. FeaturesAthleisure T-shirt can be paired with tracks, khakis or jeansLogo printNeck: Round NeckSleeve Style: RegularSleeve Length: Full SleevesT-shirt Length: Regular Color: Medieval BlueFit: Regular",Blue
10132811,Taavi Men Maroon Ikat Woven Design Regular Fit Casual Shirt with Roll-Up Sleeves,Taavi,Men,944,5,10132811,"Special Technique/Craft:The term ""Ikat"" refers to the resist dyeing technique used to create the designs on the fabric. It is different because the yarns are dyed before being woven into cloth. Fashion trends may come and go, but Ikat fabrics have always stood the test of time.Design:Region: Andhra PradeshMaroonIkat woven design shirt with full button placketHas a spread collarLong sleeves with roll-up tabsOne patch pocketCurved hemlineCraft: IkatDisclaimer:This is a handcrafted shirt and is prone to colour bleeding due to the use of natural dyesThe print on the garment might be uneven- owing to the handcrafted nature of the product, adding essence to the garment.",Maroon
10118339,Mast & Harbour Men Navy Blue Printed Henley Neck T-shirt,Mast & Harbour,Men,699,5,10118339,"Navy Blue printed T-shirt, has a Henley neck, and long sleeves",Blue
10108343,IMYOUNG Men Khaki Slim Fit Solid Casual Shirt,IMYOUNG,Men,1299,5,10108343,"Khaki solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Khaki
10127835,Geroo Jaipur Sea Green Hand Embroidered Straight Rayon Kurta,Geroo Jaipur,Women,1999,5,10127835,"Sea green yoke design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits",Green
10117281,Bonjour Women Pack of 4 Black Ankle Length Socks,Bonjour,Women,352,3,10117281,"Pack of four black ankle length socks, each has an elasticated mouth and a flat-toe seam.Note: The final product delivered might vary in colour and prints from the display here",Black
10134971,Indian Terrain Boys Navy Blue & White Camouflage Printed Round Neck T-shirt,Indian Terrain,Boys,404,6,10134971,"Navy Blue and white printed T-shirt, has a round neck, and short sleeves",Blue
10134569,Indian Terrain Boys Red Printed Round Neck T-shirt,Indian Terrain,Boys,449,4,10134569,"Red printed T-shirt, has a round neck, and long sleeves",Red
10127775,GIORDANO Men Grey Sneakers,GIORDANO,Men,2785,5,10127775,"A pair of round-toe grey sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 yearWarranty provided by brand/manufacturer",Grey
10128371,Moda Rapido Women Black Skinny Fit High-Rise Clean Look Stretchable Jeans,Moda Rapido,Women,1299,7,10128371,"Black dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Black
10133061,Alena Women Navy Blue Floral Embroidered Straight Kurta,Alena,Women,683,4,10133061,"Navy Blue embroidered straight kurta, has a mandarin collar, three-quarter sleeves, curved hem, and side slits",Blue
10111361,HEATWAVE Women Black Sneakers,HEATWAVE,Women,1599,5,10111361,"A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Black
10106229,HRX by Hrithik Roshan Men Charcoal Grey Self Design Lifestyle Slim Fit Joggers,HRX by Hrithik Roshan,Men,1999,7,10106229,Perfect your work-life balance with the HRX Men's Athleisure Track Pants. These jogger styled track pants are versatile and easy to style while being comfortable enough to wear all day longFeaturesAthleisure track pants to relax inCuff detailing at the bottom keeps tracks from riding upSide tape patchLength: Full LengthColour: Dark Grey MelangeKnit Track Pants,Grey
10121015,Flying Machine Men Grey Printed Round Neck T-shirt,Flying Machine,Men,479,5,10121015,"Grey printed T-shirt, has a round neck, short sleeves",Grey
10135497,Priyaasi Women Green Gold-Plated Stone-Studded Handcrafted Adjustable Ring,Priyaasi,Women,828,5,10135497,Green gold-plated stone-studded handcrafted adjustable finger ring,Green
10132125,Home Sparkle Black & Brown Solid Mozaic Shelf,Home Sparkle,Unisex,924,5,10132125,Set content: 1 mozaic shelfColour: Brown and blackMaterial: MDFPattern: Solid,Black
10131683,Lavie Women Nude-Coloured Solid Bow Detail Block Heels,Lavie,Women,1319,7,10131683,"A pair of beige open toe block heels with bow detail and metallic studs, has regular styling, backstrap detail with buckle closureSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 1 monthWarranty provided by brand/manufacturer",Red
10106341,HRX by Hrithik Roshan Ultralyte Men Black Solid Running T-shirt,HRX by Hrithik Roshan,Men,699,6,10106341,"Swap your usual T-shirt with the HRX Men's Running T-shirt and feel your run become easier and more comfortable. Designed with Rapid Dry technology, it wicks away sweat to keep you cool and dry from start to finish.FeaturesRapid Dry technology wicks sweat and dries fastAnti-Microbial technology keeps odor-causing microbes awayLightweight fabric makes movement easierTypographic print across chestNeck: Round NeckSleeve Style: RegularSleeve Length: ShortT-shirt Length: RegularColor: Jet BlackFit: Regular",Black
10132525,Karmic Vision Women Black Solid Semi-Sheer A-Line Dress,Karmic Vision,Women,859,5,10132525,"Black solid woven semi-sheer A-line dress, has a high neck, long sleeves, concealed zip closure, and flared hem",Black
10134585,Indian Terrain Boys White Printed Round Neck T-shirt,Indian Terrain,Boys,314,4,10134585,"White printed T-shirt, has a round neck, and long sleeves",White
10124867,Mochi Men Black Sandals,Mochi,Men,945,5,10124867,A pair of black comfort sandalsSynthetic upper with zip closureCushioned footbedPatterned tpr outsoleWarranty: 1 monthWarranty provided by brand/manufacturer,Black
10117241,Bonjour Women Pack of 4 Assorted Ankle Length Socks,Bonjour,Women,460,3,10117241,"Pack of four assorted ankle length socks, each has an elasticated mouth and a flat-toe seam.Note: The final product delivered might vary in colour and prints from the display here",others
10111121,DressBerry Women Blue Solid Denim Jacket,DressBerry,Women,839,5,10111121,"Blue solid denim jacket with tasselled detail, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, and unlined",Blue
10132123,Home Sparkle MDF Colourblocked Mosaic Wall Shelf,Home Sparkle,Unisex,924,5,10132123,Set content: Basic Wall Shelf with two compartmnets (1 rectangular and 2 square)Colour: Brown and RedMaterial: MDFPattern: Colourblocked,others
10122041,FAUSTO Women Grey Slip-On Sneakers,FAUSTO,Women,629,5,10122041,"A pair of round-toe grey slip-on sneakers, has regular styling, slip-on detailMesh upperCushioned footbedTextured and patterned outsole",Grey
10133629,Clovia Women Grey Pure Cotton Printed Top,Clovia,Women,329,5,10133629,"Grey printed knitted regular  top, has a round neck, and short sleeves",Grey
10118375,Mast & Harbour Men Red Solid Applique Detail Round Neck T-shirt,Mast & Harbour,Men,699,5,10118375,"Red solid T-shirt, has a round neck, and long sleeves",Red
10106615,Bamboo Tree Jewels Pink Metal Handcrafted Necklace,Bamboo Tree Jewels,Women,824,3,10106615,Pink handcrafted necklaceMaterial and stone type: Metal with Artificial BeadsClosure: Drawstring,Pink
10135789,CHROME & CORAL Women Grey & Pink Printed Tights,CHROME & CORAL,Women,1499,5,10135789,"Grey and pink printed tights, has an elasticated waistband",Pink
10106211,HRX by Hrithik Roshan Men Grey Solid Running Regular Fit Round Neck T-shirt,HRX by Hrithik Roshan,Men,699,5,10106211,"Channel your inner marathon runner with the HRX Men's Running T-shirt. Designed with lightweight fabric and sweat wicking technology, this T-shirt is the ideal upgrade for your workout wardrobe.FeaturesRapid Dry technology wicks sweat and dries fast.Anti-Microbial technology keeps odor-causing microbes away.Lightweight fabric makes movement easierBreathable FabricNeck: Round NeckSleeve Style: RegularSleeve Length: ShortT-shirt Length: Regular Color: Anthra MelangeFit: Regular",Grey
10117265,Bonjour Women Pack of 4 Assorted Shoe Liners,Bonjour,Women,420,3,10117265,"Pack of four assorted shoeliners, each has an elasticated mouth and a flat-toe seam.Note: The final product delivered might vary in colour and prints from the display here",others
1011679,Kappa Navy Shorts,Kappa,Men,799,6,1011679,"A pair of grey mid-rise woven shorts, has two pockets, an elasticated waistband with inner drawstring fastening, mesh lining, features Quick Dry technology",Navy
10115427,Mast & Harbour Women White & Black Printed Varsity Jacket,Mast & Harbour,Women,1399,7,10115427,"White and Black printed jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",Black
10134875,Indian Terrain Boys Yellow Printed Round Neck T-shirt,Indian Terrain,Boys,359,4,10134875,"Yellow printed T-shirt, has a round neck, and long sleeves",Yellow
10129633,FAUSTO Women Tan Brown Sneakers,FAUSTO,Women,899,5,10129633,"A pair of round-toe tan brown & red sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsole",Brown
10106603,Bamboo Tree Jewels Silver-Toned & Blue Metal Handcrafted Necklace,Bamboo Tree Jewels,Women,742,3,10106603,Silver-Toned and blue handcrafted necklaceMaterial and stone type: Metal with Artificial BeadsClosure: S-Hook,Blue
10115213,Archies White Printed Ceramic Cup,Archies,Unisex,699,4,10115213,Pattern: PrintedFinish: MatteMaterial: Ceramic,White
10115303,Archies Love Gifts White & Yellow Printed Ceramic Cup,Archies,Unisex,699,3,10115303,Pattern: PrintedFinish: MatteMaterial: Ceramic,Yellow
10111105,DressBerry Women Blue Solid Denim Jacket,DressBerry,Women,779,5,10111105,"Blue solid denim jacket with striped detail, has a spread collar, 2 pockets, button closure, long sleeves, straight hem",Blue
10110977,Truffle Collection Women Red Solid Mules,Truffle Collection,Women,1039,5,10110977,"A pair of red pointed toe flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole",Red
10115255,Archies Love Gifts White Printed Coffee Mug,Archies,Unisex,699,3,10115255,Pattern: PrintedFinish: MatteMaterial: Ceramic,White
10115483,Mast & Harbour Women White & Brown Printed Bomber Jacket,Mast & Harbour,Women,1999,7,10115483,"White and Brown printed jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",White
10129483,Alena Women Pink Printed Straight Kurta,Alena,Women,683,4,10129483,"Pink printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits",Pink
10131763,Calvin Klein Men Black Solid Backpack,Calvin Klein,Men,12349,6,10131763,Black backpackNon-Padded haul loop1 main compartment with zip closureNon-Padded backZip PocketPadded shoulder strap: Non-PaddedWater-resistance: No,Black
10128149,Hancock Men White Slim Fit Solid Formal Trousers,Hancock,Men,759,5,10128149,"White solid mid-rise trousers, hook and bar closure, and 4 pockets",White
10131823,Lavie Women Black & Silver-Toned Snakeskin-Textured T-Strap Flats,Lavie,Women,1999,7,10131823,"A pair of black and silver-toned snakeksin textured open-toed flats, has regular styling, no backstrap detailSynthetic upper with braided detailCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Red
10124597,Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1149,7,10124597,"Blue light wash 5-pocket low-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10115397,Mast & Harbour Women Olive Green & Off White Printed Longline Open Front Jacket,Mast & Harbour,Women,1199,8,10115397,"Olive Green and Off-white printed jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",Green
10106035,HRX by Hrithik Roshan Women Black Solid Running Regular Fit T-shirt,HRX by Hrithik Roshan,Women,699,5,10106035,"Cut from rice knit polyester, the HRX Women's Running T-shirt is lightweight, breathable and wicks away sweat to keep you dry from start to finish. That's not all, its flatlock seams ensure you don't chafe your skin while you're running.FeaturesRapid Dry technology wicks sweat and dries fastAnti-Microbial technology keeps odor-causing microbes awayLightweight fabric makes movement easierFlatlock seams prevent chafingBrand logo printDesign: SolidColor: Jet BlackFit: Regular",Black
10128127,Hancock Men Brown Slim Fit Checked Formal Trousers,Hancock,Men,979,5,10128127,"Brown checked mid-rise trousers, hook and bar closure, and 4 pockets",Brown
10121121,Flying Machine Men White Printed Round Neck T-shirt,Flying Machine,Men,404,5,10121121,"White and Blue printed T-shirt, has a round neck, and short sleeves",White
10125231,Karatcart White Gold-plated Kundan-Studded Beaded Ring Bracelet,KARATCART,Women,427,5,10125231,Off-White ring braceletMaterial and stone type: Alloy with kundan and artificial beadsPlating: Gold-PlatedClosure: HookWarranty: 1 monthWarranty provided by brand/manufacturer,White
10111349,Pantaloons Junior Girls Blue Fit and Flare Dress,Pantaloons Junior,Girls,519,4,10111349,"Blue colourblocked woven fit and flare dress, has a round neck, sleeveless, button closure, and flared hem",Blue
10126795,Calvin Klein Unisex Black & White Printed Cabin Trolley Bag,Calvin Klein,Unisex,11700,6,10126795,"Black & White printed cabin trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer",Black
101206,Sher Singh Men Fluorite Green and Blue Pitch Striper Sweater,Sher Singh,Men,1299,6,101206,"Green and navy blue striped sweater, V-neck with white tipping, long sleeves with ribbing at hem, ribbed bottom hem, Sher Singh double 'S' embroidered at the sleeve",Blue
10134495,Indian Terrain Boys White Printed Round Neck T-shirt,Indian Terrain,Boys,404,5,10134495,"White printed T-shirt, has a round neck, and long sleeves",White
10115301,Archies Love Gifts White & Black Printed Coffee Mug,Archies,Unisex,699,3,10115301,Pattern: PrintedFinish: MatteMaterial: Ceramic,Black
10111405,Deco Window Set of 5 Ethnic Motifs Square Cushion Covers,Deco Window,Unisex,2495,5,10111405,Set content: 5 Cushion CoversColour: Yellow and orangeShape: SquarePattern: Ethnic MotifsOrnamentation: EmbroideredClosure: Zip,others
10134717,Indian Terrain Boys Navy Blue & White Camouflage Printed Round Neck T-shirt,Indian Terrain,Boys,399,6,10134717,"Navy Blue and white printed T-shirt, has a round neck, and short sleeves",Blue
10106591,Bamboo Tree Jewels Green Metal Handcrafted Necklace,Bamboo Tree Jewels,Women,824,3,10106591,Green handcrafted necklaceMaterial and stone type: Metal with Artificial BeadsClosure: Drawstring,Green
10110879,DressBerry Women Beige Suede Finish Solid Pumps,DressBerry,Women,1319,5,10110879,"A pair of beige solid suede finish pointed toe pumps, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a kitten heelWarranty: 1 monthWarranty provided by brand/manufacturer",Beige
10127939,BownBee Girls Chanderi Orange Yoke Design Kurta with Navy Blue Dhoti Pants & Dupatta,BownBee,Girls,1499,6,10127939,"Orange and navy blue yoke design kurta with dhoti pants and dupattaOrange A-line above knee kurta, has a round neck, short sleeves, side slitsNavy blue solid dhoti pants, has elasticated waistband, slip-on closureOrange and navy blue dyed dupatta, has taping border",Blue
10121067,Flying Machine Men Black & Beige Printed Round Neck T-shirt,Flying Machine,Men,699,5,10121067,"Black and beige printed T-shirt, has a round neck, and short sleeves",Black
10128971,Minions by Kook N Keech Women Navy Blue Solid Hooded Sweatshirt,Minions by Kook N Keech,Women,569,5,10128971,"Navy blue solid sweatshirt with printed detail, has a hood, two pockets, long sleeves, zip closure, straight hem",Blue
10126755,Calvin Klein Unisex Black & White Printed Cabin Trolley Bag,Calvin Klein,Unisex,10125,7,10126755,"Black & White Printed medium trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer",Black
10135021,Indian Terrain Boys Coral Pink & Navy Blue Printed Round Neck T-shirt,Indian Terrain,Boys,449,3,10135021,"Coral Pink and Navy Blue printed T-shirt, has a round neck, short sleeves, and 1 pockets",Blue
10132139,Home Sparkle Red & Black MDF Basic Wall Shelf,Home Sparkle,Unisex,924,4,10132139,Set content: 1 Basic Wall ShelfColour: Red and BlackMaterial: MDF,Red
